2077,"88 BLEECKER STREET                       , Brooklyn, NY, 11221",Match,Exact,"88 BLEECKER ST, BROOKLYN, NY, 11221","-73.921555,40.69478",59082719,R,36,47,41900,1003
2078,"354 GRAND AVENUE                         , Brooklyn, NY, 11238",Match,Exact,"354 GRAND AVE, BROOKLYN, NY, 11238","-73.962296,40.68578",59078020,R,36,47,20100,1000
2079,"1537 BAY RIDGE PARKWAY                   , Brooklyn, NY, 11228",Match,Exact,"1537 BAY RIDGE PKWY, BROOKLYN, NY, 11228","-74.00217,40.617134",59087968,L,36,47,18800,1002
2080,"7203 19TH AVENUE                         , Brooklyn, NY, 11204",Match,Exact,"7203 19TH AVE, BROOKLYN, NY, 11204","-73.99223,40.61384",59088452,L,36,47,26600,2001
2081,"1104 EAST 21ST   STREET                  , Brooklyn, NY, 11210",Match,Exact,"1104 E 21ST ST, BROOKLYN, NY, 11210","-73.95551,40.626575",59081662,R,36,47,76200,3000
2082,"1735 66TH   STREET                       , Brooklyn, NY, 11204",Match,Exact,"1735 66TH ST, BROOKLYN, NY, 11204","-73.99223,40.6194",59088339,L,36,47,25200,2000
2083,"1751 48TH   STREET                       , Brooklyn, NY, 11204",Match,Exact,"1751 48TH ST, BROOKLYN, NY, 11204","-73.9814,40.629467",59080713,L,36,47,47600,2002
2084,"173 79TH STREET                          , Brooklyn, NY, 11209",Match,Exact,"173 79TH ST, BROOKLYN, NY, 11209","-74.032585,40.62943",59094160,L,36,47,4400,2003
2085,"2348 BOYNTON PLACE                       , Brooklyn, NY, 11223",Match,Exact,"2348 BOYNTON PL, BROOKLYN, NY, 11223","-73.97656,40.59055",59090680,R,36,47,30800,1001
2086,"2344 BOYNTON PLACE                       , Brooklyn, NY, 11223",Match,Exact,"2344 BOYNTON PL, BROOKLYN, NY, 11223","-73.97663,40.590588",59090680,R,36,47,30800,1001
2087,"533 73RD STREET                          , Brooklyn, NY, 11209",Match,Exact,"533 73RD ST, BROOKLYN, NY, 11209","-74.02114,40.630592",59094290,L,36,47,13000,3001
2088,"1448 62ND STREET                         , Brooklyn, NY, 11219",Match,Exact,"1448 62ND ST, BROOKLYN, NY, 11219","-73.99619,40.625557",59097905,R,36,47,25000,1003
2089,"167 VERNON AVENUE                        , Brooklyn, NY, 11206",Match,Exact,"167 VERNON AVE, BROOKLYN, NY, 11206","-73.94493,40.695118",59079003,L,36,47,25901,1000
2090,"537 CHAUNCEY STREET                      , Brooklyn, NY, 11233",Match,Exact,"537 CHAUNCEY ST, BROOKLYN, NY, 11233","-73.91329,40.682266",59083251,L,36,47,37300,2001
2091,"75 86TH   STREET                         , Brooklyn, NY, 11209",Match,Exact,"75 86TH ST, BROOKLYN, NY, 11209","-74.03748,40.624992",59097807,L,36,47,4600,1011
2092,"6218 18 AVENUE                           , Brooklyn, NY, 11204",Match,Exact,"6218 18TH AVE, BROOKLYN, NY, 11204","-73.98856,40.620743",59088384,R,36,47,24800,2004
2093,"289 COOPER STREET                        , Brooklyn, NY, 11237",Match,Exact,"289 COOPER ST, BROOKLYN, NY, 11237","-73.9039,40.691296",59084196,L,36,47,40900,1001
2094,"750 58TH STREET                          , Brooklyn, NY, 11220",Match,Exact,"750 58TH ST, BROOKLYN, NY, 11220","-74.00946,40.637283",59094624,R,36,47,10400,3002
2095,"1466 EAST 5TH   STREET                   , Brooklyn, NY, 11230",Match,Exact,"1466 E 5TH ST, BROOKLYN, NY, 11230","-73.9702,40.615314",59089618,R,36,47,44400,2001
2096,"2353 EAST 13TH   STREET                  , Brooklyn, NY, 11229",Match,Exact,"2353 E 13TH ST, BROOKLYN, NY, 11229","-73.95719,40.59304",642653732,L,36,47,58400,1002
2097,"918 EASTERN PARKWAY                      , Brooklyn, NY, 11213",Match,Exact,"918 EASTERN PKWY, BROOKLYN, NY, 11213","-73.93793,40.668953",640852625,L,36,47,33700,1001
2098,"163 STUYVESANT AVENUE                    , Brooklyn, NY, 11221",Match,Exact,"163 STUYVESANT AVE, BROOKLYN, NY, 11221","-73.93334,40.68946",59079262,L,36,47,29100,3000
2099,"1343 EAST 9TH   STREET                   , Brooklyn, NY, 11230",Match,Exact,"1343 E 9TH ST, BROOKLYN, NY, 11230","-73.96555,40.61642",59089640,L,36,47,45400,2002
2100,"794 LEXINGTON AVENUE                     , Brooklyn, NY, 11221",Match,Exact,"794 LEXINGTON AVE, BROOKLYN, NY, 11221","-73.92724,40.6904",59082815,R,36,47,38700,1003
2101,"670 MACON STREET                         , Brooklyn, NY, 11233",Match,Exact,"670 MACON ST, BROOKLYN, NY, 11233","-73.92394,40.68403",59082865,R,36,47,38300,4000
2102,"965 45TH   STREET                        , Brooklyn, NY, 11219",Match,Exact,"965 45TH ST, BROOKLYN, NY, 11219","-73.99721,40.641754",59079997,L,36,47,11200,3000
2103,"1183 GATES AVENUE                        , Brooklyn, NY, 11221",Match,Exact,"1183 GATES AVE, BROOKLYN, NY, 11221","-73.91972,40.691887",59082987,L,36,47,39900,3001
